Annee_prod,Bassin_versant,Cap_tot_act,Cap_tot_init,Cote,Date,Latitude,Longitude,Nom_Ar,Nom_Fr,_id,apports,cumul_annee_prec,cumul_annuel_apports,cumul_annuel_lachers,cumul_mensuel_apports,cumul_mensuel_lachers,fonctionnel,id_barrage,lachers,moy_mois,moy_periode,stock,stock_annee_prec
1968,101.0,76.9,81.875,292.04,2018-08-12T00:00:00,36.7614,9.0023,كســاب,kasseb,9180,0.0,24.4903,33.2604,28.6287,0.0492967,1.07686,1,3,0.0901,0.317239,43.4613,38.3226,39.2342
1998,177.0,64.7,74.82,182.0,2018-08-12T00:00:00,36.7341,8.53173,بربرة,barbara,9181,0.0128056,43.2357,89.8484,71.2203,0.242072,0.425004,1,4,0.023281,0.0795939,82.868,58.3178,47.3391
1981,7950.0,580.35,814.0,115.0,2018-08-12T00:00:00,36.5907,9.39706,سيدي ســــالم,sidisalem,9182,0.0,141.754,185.151,166.19,5.3814,5.43445,1,5,1.50905,6.13588,397.772,122.807,132.535
1976,390.0,112.037,117.5,221.0,2018-08-12T00:00:00,36.6719,8.78758,بو هرتمـــــه,bouheurtma,9183,0.0,76.301,75.7157,50.9335,0.290558,1.83191,1,6,0.13435,0.93808,81.9894,48.3166,29.9242
1983,418.0,118.773,129.9,90.0,2018-08-12T00:00:00,36.9909,9.61373,جوميــــــن,joumine,9184,0.0873661,41.1195,48.6883,32.8818,0.87587,3.177,1,7,0.303,0.259501,75.8047,52.5568,43.6382
1984,48.0,10.004,11.7,82.5,2018-08-12T00:00:00,37.0594,9.54582,غزالـــــــة,ghezala,9185,0.00317509,4.88418,6.17728,3.65688,0.00943083,0.1945,1,8,0.013,0.12679,9.57802,3.93705,2.96693
1994,367.0,134.014,137.5,86.5,2018-08-12T00:00:00,37.181,9.47513,سجنــــــان,sejnane,9186,0.0,60.3757,92.6594,209.366,0.348482,4.68317,1,9,0.320791,0.718675,119.014,65.6028,41.374
2012,60.0,24.0,24.0,93.0,2018-08-12T00:00:00,36.8824,8.69921,الزرقة,zarga,9187,0.0177569,18.419,31.2532,26.3385,0.186372,0.647,1,10,0.0611,0.02,22.1167,18.454,16.452
2014,85.2,64.4,64.4,85.0,2018-08-12T00:00:00,36.8751,8.71699,الكبير,kebir,9188,0.004071,,21.1812,20.0686,0.0703349,0.0,1,31,0.0,,,6.494,
2013,58.0,26.3,26.3,110.0,2018-08-12T00:00:00,36.9347,8.84504,المولى,moula,9189,0.00457298,,13.7929,0.003144,0.0708532,0.0,1,32,0.0,,,22.916,
1999,865.0,286.514,286.514,27.0,2018-08-12T00:00:00,37.0261,8.93618,سيدي البــــراق,selbarrak,9190,0.0,172.077,257.012,167.586,1.24292,7.39379,1,11,0.61186,0.414114,294.019,229.862,186.648
2012,95.0,33.0,33.0,37.0,2018-08-12T00:00:00,37.1856,9.20109,الزياتين,ziatine,9191,0.00923256,13.1172,12.6979,15.8911,0.203646,0.500088,1,12,0.051578,0.1,29.5286,28.6095,24.7404
2012,35.5,18.3,18.3,48.0,2018-08-12T00:00:00,37.1991,9.26906,القمقوم,gamgoum,9192,0.00627606,0.0,31.9753,11.1235,0.0777564,0.0,1,13,0.0,0.0,7.95913,17.393,16.5163
1987,1040.0,33.4411,70.0,388.5,2018-08-12T00:00:00,36.1571,9.35208,سليانـــــــة,siliana,9193,0.0183775,11.7964,7.35278,0.859494,2.64895,0.233371,1,14,0.0032,0.931371,35.5288,6.99576,4.60013
1966,127.0,7.22,8.22,517.06,2018-08-12T00:00:00,35.9952,9.47242,لخمـــــــاس,lakhmess,9194,0.003154,4.78011,2.3295,1.48569,0.557292,0.03773,1,15,0.0,0.675645,12.9939,2.56151,2.7116
2002,232.0,2.0,4.0,285.0,2018-08-12T00:00:00,36.302,9.50269,الرميـــــــل,rmil,9195,0.0022392,1.53227,0.408773,0.00063,0.0240247,0.0,1,16,0.0,0.150503,10.0176,0.006,0.0
1971,1263.0,41.599,52.9,122.5,2018-08-12T00:00:00,36.5112,10.0114,بئر المشارقـــة,birmcherga,9196,0.0293266,14.2938,4.48442,2.30794,0.860743,0.09868,1,17,0.00864,0.423133,26.1316,10.9505,16.1159
1998,675.0,23.83,22.0,43.0,2018-08-12T00:00:00,36.3318,10.3597,الرمــــــل,rmel,9197,0.0,42.1867,3.38575,0.0119,2.41849,0.0119,1,18,0.0,0.234839,16.0383,3.8128,11.6847
1965,855.0,58.76,86.5,230.0,2018-08-12T00:00:00,36.06,9.87235,نبهانــــــة,nebhana,9198,0.0179999,16.8401,5.6495,4.71579,2.53908,0.293394,1,19,0.028474,0.660073,22.7632,4.28688,6.79668
1981,8950.0,133.317,209.0,270.0,2018-08-12T00:00:00,35.3901,9.69476,سيدي سعـــد ,sidisaad,9199,0.189044,19.3753,18.8431,0.510797,7.7696,0.131191,1,20,0.000337,4.35159,46.9121,34.9279,29.4849
1989,1120.0,77.47,95.3,217.0,2018-08-12T00:00:00,35.5727,9.74681,هـــــــوارب,elhaouareb,9200,0.0,13.122,1.91913,0.91793,1.00516,0.01152,1,21,0.0,1.11456,15.1703,1.11471,0.203126
2005,173.65,7.71,4.24,677.8,2018-08-12T00:00:00,35.3413,9.07053,سفيسيفة,sficifa,9201,0.0,0.115416,3.715,0.0,0.459643,0.0,1,22,0.0,0.122,29.5286,1.219,1.0874
1997,1900.0,88.0,88.0,541.0,2018-08-12T00:00:00,34.7468,8.74761,سيدي يعيــــش ,sidiach,9202,0.003297,0.591905,0.464753,0.0,0.039564,0.0,1,23,0.0,0.232239,2.01199,1.151,1.157
2002,293.0,16.0,16.0,849.0,2018-08-12T00:00:00,35.4705,8.96766,البــــــــرك,elbrek,9203,0.000486,2.18092,2.5528,0.2,1.11026,0.0,1,24,0.0,0.179704,2.01199,2.0,0.884
1959,86.0,5.01,6.5,54.62,2018-08-12T00:00:00,36.7159,10.6262,بزيـــــــغ,bezirk,9204,0.0,0.0,1.70547,0.806696,0.125411,0.027,1,25,0.0,0.145148,5.23706,1.002,1.05
1963,64.0,5.045,7.8,77.88,2018-08-12T00:00:00,36.6923,10.7697,شيبـــــــة,chiba,9205,0.00114476,3.70935,1.25688,0.924084,0.0471521,0.0,1,26,0.0,0.189972,6.94311,0.25048,0.97932
1968,53.0,5.193,6.9,163.0,2018-08-12T00:00:00,36.534,10.4911,مصــــــري,masri,9206,0.000659828,2.21557,1.50873,4.60692,0.277873,0.178243,1,27,0.01347,0.101944,4.8264,4.76882,2.82751
1986,199.0,23.3053,30.1,18.04,2018-08-12T00:00:00,36.7388,10.9218,لبنــــــــة,lebna,9207,0.00102826,20.9062,4.37227,4.64043,0.115448,0.218551,1,28,0.01225,0.150433,18.0712,4.66864,11.6737
2002,123.0,12.854,12.1,102.4,2018-08-12T00:00:00,36.5874,10.304,الحمـــــى,hma,9208,0.0,2.75341,0.250301,0.0,0.0212759,0.0,1,29,0.0,0.00332003,4.47653,0.764796,1.67957
2002,54.0,9.615,10.0,42.2,2018-08-12T00:00:00,36.8308,10.7086,العبيـــــــد,abid,9209,0.000307411,5.56502,5.12855,2.54215,1.73407,0.130058,1,30,0.004331,0.00744665,5.21875,3.47223,2.16054
1954,10300.0,51.13,267.67,265.0,2018-08-11T00:00:00,36.3144,8.70273,مـــــلاق ,mellegue,9210,4.33963,41.4571,36.0551,20.8026,9.69885,0.2301,1,1,0.0003,11.9215,175.143,18.3764,10.0984
1954,103.0,60.393,61.63,436.5,2018-08-11T00:00:00,36.7471,8.74188,بنيمطيــر ,benmetir,9211,0.0138191,28.0003,39.6872,15.941,0.0482321,0.28094,1,2,0.0003,0.112969,43.0393,45.5028,30.9458
1968,101.0,76.9,81.875,292.04,2018-08-11T00:00:00,36.7614,9.0023,كســاب,kasseb,9212,0.0,24.4903,33.2604,28.5386,0.0492967,0.986759,1,3,0.08934,0.317239,43.4511,38.4361,39.3504
1998,177.0,64.7,74.82,182.0,2018-08-11T00:00:00,36.7341,8.53173,بربرة,barbara,9213,0.0108341,43.2357,89.8356,71.1971,0.229266,0.401723,1,4,0.02113,0.0795939,82.8654,58.3548,47.4032
1981,7950.0,580.35,814.0,115.0,2018-08-11T00:00:00,36.5907,9.39706,سيدي ســــالم,sidisalem,9214,0.0356757,141.524,185.151,164.68,5.3814,3.9254,1,5,0.0432,6.13588,397.574,124.458,132.535
1976,390.0,112.037,117.5,221.0,2018-08-11T00:00:00,36.6719,8.78758,بو هرتمـــــه,bouheurtma,9215,0.0304875,76.301,75.7157,50.7992,0.290558,1.69756,1,6,0.23661,0.93808,81.9591,48.4691,30.2019
1983,418.0,118.773,129.9,90.0,2018-08-11T00:00:00,36.9909,9.61373,جوميــــــن,joumine,9216,0.0817685,41.1195,48.6009,32.5788,0.788503,2.874,1,7,0.309,0.259501,75.7964,52.7992,43.7447
1984,48.0,10.004,11.7,82.5,2018-08-11T00:00:00,37.0594,9.54582,غزالـــــــة,ghezala,9217,0.0,4.88418,6.1741,3.64388,0.00625574,0.1815,1,8,0.0158,0.12679,9.57393,3.95068,3.00302
1994,367.0,134.014,137.5,86.5,2018-08-11T00:00:00,37.181,9.47513,سجنــــــان,sejnane,9218,0.0,60.3757,92.6594,209.045,0.348482,4.36237,1,9,0.322073,0.718675,118.99,65.4023,41.5626
2012,60.0,24.0,24.0,93.0,2018-08-11T00:00:00,36.8824,8.69921,الزرقة,zarga,9219,0.0180479,18.419,31.2354,26.2774,0.168615,0.5859,1,10,0.0632,0.02,22.1161,18.506,16.504
2014,85.2,64.4,64.4,85.0,2018-08-11T00:00:00,36.8751,8.71699,الكبير,kebir,9220,0.0,,21.1772,20.0686,0.0662639,0.0,1,31,0.0,,,6.494,
2013,58.0,26.3,26.3,110.0,2018-08-11T00:00:00,36.9347,8.84504,المولى,moula,9221,0.0,,13.7883,0.003144,0.0662803,0.0,1,32,0.0,,,22.916,
1999,865.0,286.514,286.514,27.0,2018-08-11T00:00:00,37.0261,8.93618,سيدي البــــراق,selbarrak,9222,0.0,172.005,257.012,166.974,1.24292,6.78193,1,11,0.61973,0.414114,294.006,230.655,187.326
2012,95.0,33.0,33.0,37.0,2018-08-11T00:00:00,37.1856,9.20109,الزياتين,ziatine,9223,0.00256779,13.1172,12.6916,15.8396,0.194414,0.44851,1,12,0.046564,0.1,29.5254,28.6685,24.8136
2012,35.5,18.3,18.3,48.0,2018-08-11T00:00:00,37.1991,9.26906,القمقوم,gamgoum,9224,0.0,0.0,31.9661,11.1235,0.0714803,0.0,1,13,0.0,0.0,7.95913,17.393,16.5297
1987,1040.0,33.4411,70.0,388.5,2018-08-11T00:00:00,36.1571,9.35208,سليانـــــــة,siliana,9225,0.0020388,11.7938,7.33441,0.856294,2.63057,0.230171,1,14,0.0126,0.931371,35.4988,6.99576,4.62295
1966,127.0,7.22,8.22,517.06,2018-08-11T00:00:00,35.9952,9.47242,لخمـــــــاس,lakhmess,9226,0.00346495,4.76842,2.32634,1.48569,0.554137,0.03773,1,15,0.0,0.675645,12.9721,2.56151,2.70534
2002,232.0,2.0,4.0,285.0,2018-08-11T00:00:00,36.302,9.50269,الرميـــــــل,rmil,9227,0.00200595,1.52942,0.406533,0.00063,0.0217855,0.0,1,16,0.0,0.150503,10.0128,0.006,0.0
1971,1263.0,41.599,52.9,122.5,2018-08-11T00:00:00,36.5112,10.0114,بئر المشارقـــة,birmcherga,9228,0.0234151,14.2938,4.45509,2.2993,0.831416,0.09004,1,17,0.00364,0.423133,26.118,10.9505,16.1971
1998,675.0,23.83,22.0,43.0,2018-08-11T00:00:00,36.3318,10.3597,الرمــــــل,rmel,9229,0.0,42.1867,3.38575,0.0119,2.41849,0.0119,1,18,0.0,0.234839,16.0308,3.8387,11.9023
1965,855.0,58.76,86.5,230.0,2018-08-11T00:00:00,36.06,9.87235,نبهانــــــة,nebhana,9230,0.00588092,16.8096,5.6315,4.68732,2.52108,0.26492,1,19,0.027756,0.660073,22.7419,4.29986,6.86528
1981,8950.0,133.317,209.0,270.0,2018-08-11T00:00:00,35.3901,9.69476,سيدي سعـــد ,sidisaad,9231,0.0445239,19.3753,18.6541,0.51046,7.58056,0.130854,1,20,0.000337,4.35159,46.7717,34.7715,29.5593
1989,1120.0,77.47,95.3,217.0,2018-08-11T00:00:00,35.5727,9.74681,هـــــــوارب,elhaouareb,9232,0.0935599,13.1174,1.91913,0.91793,1.00516,0.01152,1,21,0.0,1.11456,15.1343,1.13559,0.203126
2005,173.65,7.71,4.24,677.8,2018-08-11T00:00:00,35.3413,9.07053,سفيسيفة,sficifa,9233,0.0,0.114307,3.715,0.0,0.459643,0.0,1,22,0.0,0.122,29.5254,1.22298,1.0874
1997,1900.0,88.0,88.0,541.0,2018-08-11T00:00:00,34.7468,8.74761,سيدي يعيــــش ,sidiach,9234,0.003297,0.590417,0.461456,0.0,0.036267,0.0,1,23,0.0,0.232239,2.0045,1.151,1.157
2002,293.0,16.0,16.0,849.0,2018-08-11T00:00:00,35.4705,8.96766,البــــــــرك,elbrek,9235,0.000486,2.18063,2.55231,0.2,1.10977,0.0,1,24,0.0,0.179704,2.0045,2.0,0.884
1959,86.0,5.01,6.5,54.62,2018-08-11T00:00:00,36.7159,10.6262,بزيـــــــغ,bezirk,9236,0.00147894,0.0,1.70547,0.806696,0.125411,0.027,1,25,0.0,0.145148,5.23238,1.006,1.0676
1963,64.0,5.045,7.8,77.88,2018-08-11T00:00:00,36.6923,10.7697,شيبـــــــة,chiba,9237,0.0,3.70935,1.25573,0.924084,0.0460073,0.0,1,26,0.0,0.189972,6.93698,0.25048,0.985
1968,53.0,5.193,6.9,163.0,2018-08-11T00:00:00,36.534,10.4911,مصــــــري,masri,9238,0.0940704,2.18341,1.50807,4.59345,0.277213,0.164773,1,27,0.09877,0.101944,4.82311,4.78389,2.85677
1986,199.0,23.3053,30.1,18.04,2018-08-11T00:00:00,36.7388,10.9218,لبنــــــــة,lebna,9239,0.00523097,20.9062,4.37124,4.62818,0.11442,0.206301,1,28,0.01747,0.150433,18.0664,4.68678,11.7724
2002,123.0,12.854,12.1,102.4,2018-08-11T00:00:00,36.5874,10.304,الحمـــــى,hma,9240,0.0017872,2.74959,0.250301,0.0,0.0212759,0.0,1,29,0.0,0.00332003,4.47642,0.767802,1.67957
2002,54.0,9.615,10.0,42.2,2018-08-11T00:00:00,36.8308,10.7086,العبيـــــــد,abid,9241,0.0,5.56502,5.12824,2.53782,1.73377,0.125727,1,30,0.012158,0.00744665,5.21851,3.4788,2.18669
1954,10300.0,51.13,267.67,265.0,2018-08-10T00:00:00,36.3144,8.70273,مـــــلاق ,mellegue,9242,0.0,41.4571,31.7155,20.8023,5.35923,0.2298,1,1,0.2271,11.9215,174.759,14.0669,10.2361
1954,103.0,60.393,61.63,436.5,2018-08-10T00:00:00,36.7471,8.74188,بنيمطيــر ,benmetir,9243,0.00379909,28.0003,39.6734,15.9407,0.034413,0.28064,1,2,0.06942,0.112969,43.0356,45.5028,31.0495
1968,101.0,76.9,81.875,292.04,2018-08-10T00:00:00,36.7614,9.0023,كســاب,kasseb,9244,0.0,24.4903,33.2604,28.4493,0.0492967,0.897419,1,3,0.088224,0.317239,43.4408,38.5495,39.4666
1998,177.0,64.7,74.82,182.0,2018-08-10T00:00:00,36.7341,8.53173,بربرة,barbara,9245,0.010835,43.2357,89.8248,71.1759,0.218432,0.380593,1,4,0.021119,0.0795939,82.8629,58.3919,47.4672
2012,60.0,24.0,24.0,93.0,2018-08-10T00:00:00,36.8824,8.69921,الزرقة,zarga,9251,0.0180896,18.419,31.2174,26.2142,0.150567,0.5227,1,10,0.0638,0.02,22.1154,18.558,16.556
1981,7950.0,580.35,814.0,115.0,2018-08-10T00:00:00,36.5907,9.39706,سيدي ســــالم,sidisalem,9246,0.172563,141.524,185.115,164.637,5.34572,3.8822,1,5,0.0432,6.13588,397.376,124.458,134.289
1976,390.0,112.037,117.5,221.0,2018-08-10T00:00:00,36.6719,8.78758,بو هرتمـــــه,bouheurtma,9247,0.068698,76.28,75.6852,50.5626,0.26007,1.46095,1,6,0.28026,0.93808,81.9288,48.6723,30.4795
1983,418.0,118.773,129.9,90.0,2018-08-10T00:00:00,36.9909,9.61373,جوميــــــن,joumine,9248,0.0719145,41.1195,48.5192,32.2698,0.706735,2.565,1,7,0.302,0.259501,75.788,53.0438,43.8868
1984,48.0,10.004,11.7,82.5,2018-08-10T00:00:00,37.0594,9.54582,غزالـــــــة,ghezala,9249,0.00214977,4.88418,6.1741,3.62808,0.00625574,0.1657,1,8,0.012,0.12679,9.56984,3.97113,3.03911
1994,367.0,134.014,137.5,86.5,2018-08-10T00:00:00,37.181,9.47513,سجنــــــان,sejnane,9250,0.0,60.3757,92.6594,208.723,0.348482,4.0403,1,9,0.323753,0.718675,118.967,65.2018,41.7135
1986,199.0,23.3053,30.1,18.04,2018-07-26T00:00:00,36.7388,10.9218,لبنــــــــة,lebna,9751,0.0,20.8086,4.24619,4.31811,0.0219315,0.661771,1,28,0.02328,0.108578,17.9941,5.12225,12.908
2002,123.0,12.854,12.1,102.4,2018-07-26T00:00:00,36.5874,10.304,الحمـــــى,hma,9752,0.0,2.74199,0.229025,0.0,0.00432148,0.0,1,29,0.0,0.0298867,4.47128,0.835648,1.76862
2002,54.0,9.615,10.0,42.2,2018-07-26T00:00:00,36.8308,10.7086,العبيـــــــد,abid,9753,0.0,5.55673,3.39198,2.3226,0.00956961,0.455819,1,30,0.01954,0.00807893,5.21458,2.01307,2.52261
1954,10300.0,51.13,267.67,265.0,2018-07-25T00:00:00,36.3144,8.70273,مـــــلاق ,mellegue,9754,0.0,41.4571,26.3562,19.6707,0.00824385,3.7575,1,1,0.1503,4.56147,169.793,10.7409,11.9996
1954,103.0,60.393,61.63,436.5,2018-07-25T00:00:00,36.7471,8.74188,بنيمطيــر ,benmetir,9755,0.0,28.0003,39.517,15.3211,0.243045,1.3993,1,2,0.0565,0.146233,42.9719,46.974,32.4213
1968,101.0,76.9,81.875,292.04,2018-07-25T00:00:00,36.7614,9.0023,كســاب,kasseb,9756,0.0275276,24.4268,33.041,27.0027,0.373864,2.24348,1,3,0.08991,0.31027,43.2782,40.1635,41.253
1998,177.0,64.7,74.82,182.0,2018-07-25T00:00:00,36.7341,8.53173,بربرة,barbara,9757,0.0142652,43.2193,89.5407,70.6499,0.205632,0.465048,1,4,0.025287,0.0275556,82.8302,59.144,48.7945
1981,7950.0,580.35,814.0,115.0,2018-07-25T00:00:00,36.5907,9.39706,سيدي ســــالم,sidisalem,9758,0.00440356,140.031,178.44,155.115,4.47454,26.6382,1,5,1.80314,4.53434,394.467,129.903,149.422
1999,865.0,286.514,286.514,27.0,2018-08-10T00:00:00,37.0261,8.93618,سيدي البــــراق,selbarrak,9254,0.22698,171.903,257.012,166.354,1.24292,6.1622,1,11,0.6196,0.414114,293.992,231.447,188.004
2012,95.0,33.0,33.0,37.0,2018-08-10T00:00:00,37.1856,9.20109,الزياتين,ziatine,9255,0.0,13.1172,12.6916,15.793,0.191846,0.401946,1,12,0.044789,0.1,29.5222,28.7275,24.8868
2012,35.5,18.3,18.3,48.0,2018-08-10T00:00:00,37.1991,9.26906,القمقوم,gamgoum,9256,0.00628002,0.0,31.9635,11.1235,0.0714803,0.0,1,13,0.0,0.0,7.95913,17.4073,16.5297
1987,1040.0,33.4411,70.0,388.5,2018-08-10T00:00:00,36.1571,9.35208,سليانـــــــة,siliana,9257,0.0177404,11.7938,7.33237,0.843694,2.62854,0.217571,1,14,0.0,0.931371,35.4688,7.02361,4.69139
1966,127.0,7.22,8.22,517.06,2018-08-10T00:00:00,35.9952,9.47242,لخمـــــــاس,lakhmess,9258,0.433735,4.76277,2.32288,1.48569,0.550673,0.03773,1,15,0.0,0.675645,12.9503,2.56151,2.70534
2002,232.0,2.0,4.0,285.0,2018-08-10T00:00:00,36.302,9.50269,الرميـــــــل,rmil,9259,0.00209925,1.52657,0.404527,0.00063,0.0197796,0.0,1,16,0.0,0.150503,10.0079,0.006,0.0
1971,1263.0,41.599,52.9,122.5,2018-08-10T00:00:00,36.5112,10.0114,بئر المشارقـــة,birmcherga,9260,0.0623213,14.2938,4.43168,2.29566,0.808001,0.0864,1,17,0.00864,0.423133,26.1043,10.9505,16.2783
1998,675.0,23.83,22.0,43.0,2018-08-10T00:00:00,36.3318,10.3597,الرمــــــل,rmel,9261,0.0,42.1172,3.38575,0.0119,2.41849,0.0119,1,18,0.0,0.234839,16.0232,3.8646,11.8588
1965,855.0,58.76,86.5,230.0,2018-08-10T00:00:00,36.06,9.87235,نبهانــــــة,nebhana,9262,0.128529,16.7486,5.62562,4.65956,2.5152,0.237164,1,19,0.100049,0.660073,22.7206,4.32582,6.9398
1981,8950.0,133.317,209.0,270.0,2018-08-10T00:00:00,35.3901,9.69476,سيدي سعـــد ,sidisaad,9263,0.272071,19.3753,18.6095,0.510123,7.53603,0.130517,1,20,0.000337,4.35159,46.6313,34.7715,29.6337
1989,1120.0,77.47,95.3,217.0,2018-08-10T00:00:00,35.5727,9.74681,هـــــــوارب,elhaouareb,9264,0.010683,13.1125,1.82557,0.91793,0.911602,0.01152,1,21,0.0,1.11456,15.0984,1.05207,0.203126
2005,173.65,7.71,4.24,677.8,2018-08-10T00:00:00,35.3413,9.07053,سفيسيفة,sficifa,9265,0.0,0.113198,3.715,0.0,0.459643,0.0,1,22,0.0,0.122,29.5222,1.23492,1.0874
1997,1900.0,88.0,88.0,541.0,2018-08-10T00:00:00,34.7468,8.74761,سيدي يعيــــش ,sidiach,9266,0.003297,0.588929,0.458159,0.0,0.03297,0.0,1,23,0.0,0.232239,1.99701,1.151,1.157
2002,293.0,16.0,16.0,849.0,2018-08-10T00:00:00,35.4705,8.96766,البــــــــرك,elbrek,9267,0.000486,2.18035,2.55182,0.2,1.10928,0.0,1,24,0.0,0.179704,1.99701,2.0,0.884
1959,86.0,5.01,6.5,54.62,2018-08-10T00:00:00,36.7159,10.6262,بزيـــــــغ,bezirk,9268,0.0,0.0,1.70399,0.806696,0.123932,0.027,1,25,0.0,0.145148,5.22769,1.006,1.0852
1963,64.0,5.045,7.8,77.88,2018-08-10T00:00:00,36.6923,10.7697,شيبـــــــة,chiba,9269,0.00112964,3.70935,1.25573,0.924084,0.0460073,0.0,1,26,0.0,0.189972,6.93085,0.25312,0.99068
1968,53.0,5.193,6.9,163.0,2018-08-10T00:00:00,36.534,10.4911,مصــــــري,masri,9270,0.00372351,2.16847,1.414,4.49468,0.183143,0.066003,1,27,0.0157,0.101944,4.81982,4.79142,2.89188
1986,199.0,23.3053,30.1,18.04,2018-08-10T00:00:00,36.7388,10.9218,لبنــــــــة,lebna,9271,0.0,20.9062,4.36601,4.61071,0.109189,0.188831,1,28,0.01976,0.150433,18.0615,4.70493,11.8711
2002,123.0,12.854,12.1,102.4,2018-08-10T00:00:00,36.5874,10.304,الحمـــــى,hma,9272,0.0,2.74959,0.248514,0.0,0.0194887,0.0,1,29,0.0,0.00332003,4.47631,0.767802,1.68514
2002,54.0,9.615,10.0,42.2,2018-08-10T00:00:00,36.8308,10.7086,العبيـــــــد,abid,9273,0.0,5.56502,5.12824,2.52566,1.73377,0.113569,1,30,0.002705,0.00744665,5.21827,3.49851,2.21285
1954,10300.0,51.13,267.67,265.0,2018-08-09T00:00:00,36.3144,8.70273,مـــــلاق ,mellegue,9274,0.16191,41.4571,31.7155,20.5752,5.35923,0.0027,1,1,0.0003,11.9215,174.374,14.3969,10.3738
1954,103.0,60.393,61.63,436.5,2018-08-09T00:00:00,36.7471,8.74188,بنيمطيــر ,benmetir,9275,0.0306139,28.0003,39.6696,15.8713,0.0306139,0.21122,1,2,0.09642,0.112969,43.032,45.582,31.1324
1968,101.0,76.9,81.875,292.04,2018-08-09T00:00:00,36.7614,9.0023,كســاب,kasseb,9276,0.0,24.4903,33.2604,28.3611,0.0492967,0.809195,1,3,0.09153,0.317239,43.4306,38.663,39.5827
1998,177.0,64.7,74.82,182.0,2018-08-09T00:00:00,36.7341,8.53173,بربرة,barbara,9277,0.105579,43.2357,89.814,71.1548,0.207597,0.359474,1,4,0.267312,0.0795939,82.8603,58.4289,47.5633
1981,7950.0,580.35,814.0,115.0,2018-08-09T00:00:00,36.5907,9.39706,سيدي ســــالم,sidisalem,9278,0.173157,141.365,184.943,164.594,5.17316,3.839,1,5,0.0517,6.13588,397.178,124.458,134.289
1976,390.0,112.037,117.5,221.0,2018-08-09T00:00:00,36.6719,8.78758,بو هرتمـــــه,bouheurtma,9279,0.0,76.2481,75.6165,50.2823,0.191372,1.18069,1,6,0.02475,0.93808,81.8986,48.8756,30.7571
1983,418.0,118.773,129.9,90.0,2018-08-09T00:00:00,36.9909,9.61373,جوميــــــن,joumine,9280,0.0720341,41.1195,48.4473,31.9678,0.634821,2.263,1,7,0.299,0.259501,75.7796,53.2885,44.0289
1984,48.0,10.004,11.7,82.5,2018-08-09T00:00:00,37.0594,9.54582,غزالـــــــة,ghezala,9281,0.0,4.88418,6.17195,3.61608,0.00410597,0.1537,1,8,0.009,0.12679,9.56575,3.98476,3.07521
1994,367.0,134.014,137.5,86.5,2018-08-09T00:00:00,37.181,9.47513,سجنــــــان,sejnane,9282,0.0,60.3757,92.6594,208.399,0.348482,3.71655,1,9,0.322693,0.718675,118.944,65.0013,41.8267
2012,60.0,24.0,24.0,93.0,2018-08-09T00:00:00,36.8824,8.69921,الزرقة,zarga,9283,0.0130749,18.419,31.1993,26.1504,0.132477,0.4589,1,10,0.0452,0.02,22.1148,18.61,16.608
2014,85.2,64.4,64.4,85.0,2018-08-09T00:00:00,36.8751,8.71699,الكبير,kebir,9284,0.00321635,,21.1742,20.0686,0.0633156,0.0,1,31,0.0,,,6.5016,
2013,58.0,26.3,26.3,110.0,2018-08-09T00:00:00,36.9347,8.84504,المولى,moula,9285,0.0,,13.783,0.003144,0.0609431,0.0,1,32,0.0,,,22.928,
1999,865.0,286.514,286.514,27.0,2018-08-09T00:00:00,37.0261,8.93618,سيدي البــــراق,selbarrak,9286,0.228553,171.903,256.785,165.735,1.01594,5.5426,1,11,0.61956,0.414114,293.979,231.976,188.909
2012,95.0,33.0,33.0,37.0,2018-08-09T00:00:00,37.1856,9.20109,الزياتين,ziatine,9287,0.0,13.097,12.6853,15.7482,0.191846,0.357157,1,12,0.045162,0.1,29.5189,28.7865,24.9356
2012,35.5,18.3,18.3,48.0,2018-08-09T00:00:00,37.1991,9.26906,القمقوم,gamgoum,9288,0.0,0.0,31.9635,11.1235,0.0652003,0.0,1,13,0.0,0.0,7.95913,17.4073,16.5431
1987,1040.0,33.4411,70.0,388.5,2018-08-09T00:00:00,36.1571,9.35208,سليانـــــــة,siliana,9289,0.0592599,11.7637,7.31463,0.843694,2.6108,0.217571,1,14,0.01494,0.931371,35.4387,7.02361,4.80545
1966,127.0,7.22,8.22,517.06,2018-08-09T00:00:00,35.9952,9.47242,لخمـــــــاس,lakhmess,9290,0.00307457,4.75634,1.88914,1.48569,0.116937,0.03773,1,15,0.0,0.675645,12.9285,2.13133,2.70534
2002,232.0,2.0,4.0,285.0,2018-08-09T00:00:00,36.302,9.50269,الرميـــــــل,rmil,9291,0.0019593,1.52323,0.402428,0.00063,0.0176804,0.0,1,16,0.0,0.150503,10.0031,0.006,0.0
1971,1263.0,41.599,52.9,122.5,2018-08-09T00:00:00,36.5112,10.0114,بئر المشارقـــة,birmcherga,9292,0.123953,14.2938,4.36936,2.28702,0.74568,0.07776,1,17,0.00864,0.423133,26.0907,10.9156,16.3595
1998,675.0,23.83,22.0,43.0,2018-08-09T00:00:00,36.3318,10.3597,الرمــــــل,rmel,9293,0.0,42.1172,3.38575,0.0119,2.41849,0.0119,1,18,0.0119,0.234839,16.0156,3.8905,11.9458
